Ticker,close,date,high,low,month,open,volume,prev_close,daily_return
DRREDDY,1157.02,2023-12-07 05:30:00,1169.98,1150.07,2023-12,1154.07,3791150,1146.07,0.00955439022049268
DRREDDY,1152.78,2023-12-08 05:30:00,1156.97,1142.4,2023-12,1156.97,1142525,1157.02,-0.003664586610430251
DRREDDY,1094.7,2023-12-11 05:30:00,1115.6,1074.0,2023-12,1100.0,9493150,1152.78,-0.050382553479414914
DRREDDY,1108.07,2023-12-12 05:30:00,1126.96,1095.48,2023-12,1100.0,4281525,1094.7,0.012213391796839217
DRREDDY,1119.73,2023-12-13 05:30:00,1122.0,1106.07,2023-12,1112.89,3111975,1108.07,0.010522800906080015
DRREDDY,1114.67,2023-12-14 05:30:00,1125.32,1113.58,2023-12,1122.37,3164560,1119.73,-0.004518946531753142
DRREDDY,1117.89,2023-12-15 05:30:00,1123.0,1108.4,2023-12,1120.0,3636220,1114.67,0.002888747342262757
DRREDDY,1118.21,2023-12-18 05:30:00,1137.8,1114.99,2023-12,1117.0,3279260,1117.89,0.0002862535669877504
DRREDDY,1127.49,2023-12-19 05:30:00,1129.2,1118.6,2023-12,1124.0,1123370,1118.21,0.008298977830640016
DRREDDY,1115.83,2023-12-20 05:30:00,1134.22,1110.41,2023-12,1130.0,1307230,1127.49,-0.010341555135744071
DRREDDY,1110.9,2023-12-21 05:30:00,1118.8,1094.24,2023-12,1108.0,1681900,1115.83,-0.00441823575275789
DRREDDY,1125.54,2023-12-22 05:30:00,1131.2,1112.0,2023-12,1115.6,1315040,1110.9,0.013178503915743876
DRREDDY,1126.43,2023-12-26 05:30:00,1139.0,1120.51,2023-12,1125.5,1658265,1125.54,0.0007907315599624182
DRREDDY,1142.9,2023-12-27 05:30:00,1144.4,1120.26,2023-12,1126.96,1473880,1126.43,0.014621414557495828
DRREDDY,1171.71,2023-12-28 05:30:00,1178.16,1134.18,2023-12,1143.77,4888545,1142.9,0.025207804707323426
DRREDDY,1159.58,2023-12-29 05:30:00,1168.9,1152.2,2023-12,1166.02,1452615,1171.71,-0.010352390949979183
DRREDDY,1164.33,2024-01-01 05:30:00,1172.0,1160.0,2024-01,1160.0,978400,1159.58,0.004096310733196502
DRREDDY,1185.36,2024-01-02 05:30:00,1189.8,1161.13,2024-01,1161.41,2869280,1164.33,0.01806188967045423
DRREDDY,1186.38,2024-01-03 05:30:00,1194.0,1177.64,2024-01,1185.36,1412035,1185.36,0.0008604980765338879
DRREDDY,1168.44,2024-01-04 05:30:00,1184.43,1165.0,2024-01,1184.43,2048300,1186.38,-0.015121630506245936
DRREDDY,1167.13,2024-01-05 05:30:00,1174.91,1161.3,2024-01,1174.0,1037255,1168.44,-0.001121152990311822
DRREDDY,1152.27,2024-01-08 05:30:00,1176.2,1146.52,2024-01,1176.18,1205700,1167.13,-0.01273208639997269
DRREDDY,1149.96,2024-01-09 05:30:00,1167.73,1148.82,2024-01,1163.8,1292220,1152.27,-0.0020047384727537344
DRREDDY,1157.44,2024-01-10 05:30:00,1160.0,1138.04,2024-01,1149.81,1273855,1149.96,0.0065045740721416554
DRREDDY,1138.49,2024-01-11 05:30:00,1155.6,1129.02,2024-01,1155.6,2964925,1157.44,-0.01637233895493507
DRREDDY,1137.77,2024-01-12 05:30:00,1146.97,1129.21,2024-01,1146.97,1385710,1138.49,-0.000632416622016906
DRREDDY,1156.65,2024-01-15 05:30:00,1159.8,1140.4,2024-01,1147.59,1665610,1137.77,0.01659386343461342
DRREDDY,1151.63,2024-01-16 05:30:00,1158.0,1141.21,2024-01,1158.0,1142145,1156.65,-0.00434012017464227
DRREDDY,1129.99,2024-01-17 05:30:00,1148.0,1125.4,2024-01,1148.0,1778960,1151.63,-0.01879075744813881
DRREDDY,1129.99,2024-01-18 05:30:00,1133.66,1104.13,2024-01,1129.49,1727635,1129.99,0.0
DRREDDY,1133.64,2024-01-19 05:30:00,1142.99,1122.37,2024-01,1135.02,1641460,1129.99,0.0032301170806822103
DRREDDY,1127.08,2024-01-20 05:30:00,1140.0,1126.0,2024-01,1139.64,335690,1133.64,-0.005786669489432423
DRREDDY,1134.88,2024-01-23 05:30:00,1150.8,1128.19,2024-01,1130.38,2329945,1127.08,0.006920538027469374
DRREDDY,1180.42,2024-01-24 05:30:00,1183.0,1138.6,2024-01,1141.59,5244260,1134.88,0.040127590582264165
DRREDDY,1171.1,2024-01-25 05:30:00,1185.0,1164.4,2024-01,1180.42,2677510,1180.42,-0.007895494823876385
DRREDDY,1168.74,2024-01-29 05:30:00,1178.52,1148.04,2024-01,1160.0,1509570,1171.1,-0.0020151993851933226
DRREDDY,1168.19,2024-01-30 05:30:00,1189.8,1166.2,2024-01,1179.79,1576585,1168.74,-0.0004705922617519333
DRREDDY,1224.23,2024-01-31 05:30:00,1227.5,1161.41,2024-01,1165.01,7857425,1168.19,0.04797164844759839
DRREDDY,1198.63,2024-02-01 05:30:00,1229.88,1190.02,2024-02,1217.89,3112555,1224.23,-0.020911103305751296
DRREDDY,1207.9,2024-02-02 05:30:00,1214.94,1199.21,2024-02,1203.19,1686230,1198.63,0.007733829455294779
DRREDDY,1218.89,2024-02-05 05:30:00,1227.6,1198.22,2024-02,1207.8,2126485,1207.9,0.009098435300935515
DRREDDY,1233.32,2024-02-06 05:30:00,1238.0,1216.75,2024-02,1217.0,2587065,1218.89,0.011838640074165704
DRREDDY,1235.95,2024-02-07 05:30:00,1238.0,1226.12,2024-02,1233.2,2953275,1233.32,0.002132455486005343
DRREDDY,1232.01,2024-02-08 05:30:00,1243.99,1225.0,2024-02,1243.6,1791205,1235.95,-0.003187831222945956
DRREDDY,1231.17,2024-02-09 05:30:00,1241.04,1220.84,2024-02,1228.0,1238970,1232.01,-0.000681812647624547
DRREDDY,1266.7,2024-02-12 05:30:00,1277.69,1246.0,2024-02,1246.86,4296460,1231.17,0.028858727876735116
DRREDDY,1267.07,2024-02-13 05:30:00,1281.97,1262.21,2024-02,1270.0,2086675,1266.7,0.0002920975763794828
DRREDDY,1251.67,2024-02-14 05:30:00,1267.99,1234.02,2024-02,1266.01,1724345,1267.07,-0.012154024639522571
DRREDDY,1250.53,2024-02-15 05:30:00,1259.8,1241.22,2024-02,1248.02,1469095,1251.67,-0.000910783193653359
DRREDDY,1263.43,2024-02-16 05:30:00,1273.14,1249.47,2024-02,1254.39,1275915,1250.53,0.010315626174502084
DRREDDY,1283.43,2024-02-19 05:30:00,1290.79,1263.0,2024-02,1263.43,1393520,1263.43,0.015829923304021592
DRREDDY,1275.2,2024-02-20 05:30:00,1293.0,1268.11,2024-02,1284.4,1399485,1283.43,-0.006412503993205721
DRREDDY,1269.83,2024-02-21 05:30:00,1280.51,1261.0,2024-02,1277.4,995895,1275.2,-0.0042111041405270685
DRREDDY,1272.79,2024-02-22 05:30:00,1275.96,1246.27,2024-02,1275.0,1420120,1269.83,0.002331020687808633
DRREDDY,1288.43,2024-02-23 05:30:00,1298.81,1272.6,2024-02,1273.54,1842255,1272.79,0.012287965807399572
DRREDDY,1288.15,2024-02-26 05:30:00,1298.0,1276.13,2024-02,1289.01,1089190,1288.43,-0.00021731875227988537
DRREDDY,1289.92,2024-02-27 05:30:00,1291.92,1277.05,2024-02,1283.2,966475,1288.15,0.0013740635795520565
DRREDDY,1285.61,2024-02-28 05:30:00,1301.18,1278.42,2024-02,1288.69,1560230,1289.92,-0.0033412924832549092
DRREDDY,1284.85,2024-02-29 05:30:00,1294.58,1271.42,2024-02,1276.41,5513940,1285.61,-0.0005911590606793592
DRREDDY,1238.71,2024-03-01 05:30:00,1294.6,1234.42,2024-03,1289.8,2876430,1284.85,-0.03591080670895425
DRREDDY,1247.78,2024-03-02 05:30:00,1259.79,1244.0,2024-03,1249.0,87510,1238.71,0.007322133509861013
DRREDDY,1267.02,2024-03-04 05:30:00,1287.87,1247.8,2024-03,1248.0,2196055,1247.78,0.015419384827453565
DRREDDY,1260.66,2024-03-05 05:30:00,1268.43,1249.4,2024-03,1266.98,1040180,1267.02,-0.005019652412747944
DRREDDY,1262.93,2024-03-06 05:30:00,1266.4,1238.0,2024-03,1260.66,1207130,1260.66,0.0018006441070550201
DRREDDY,1264.83,2024-03-07 05:30:00,1273.94,1261.1,2024-03,1261.1,1174600,1262.93,0.0015044380923723909
DRREDDY,1277.49,2024-03-11 05:30:00,1284.72,1262.0,2024-03,1273.8,1412365,1264.83,0.010009250254975042
DRREDDY,1260.43,2024-03-12 05:30:00,1285.6,1253.25,2024-03,1277.63,1647055,1277.49,-0.013354311971130847
DRREDDY,1260.76,2024-03-13 05:30:00,1270.0,1249.76,2024-03,1260.48,1051325,1260.43,0.00026181541220054045
DRREDDY,1258.92,2024-03-14 05:30:00,1264.03,1241.78,2024-03,1256.4,2001060,1260.76,-0.0014594371648846078
DRREDDY,1256.98,2024-03-15 05:30:00,1261.71,1242.9,2024-03,1257.02,2429735,1258.92,-0.0015410033997395026
DRREDDY,1268.21,2024-03-18 05:30:00,1270.98,1253.61,2024-03,1258.42,902465,1256.98,0.008934111919044072
DRREDDY,1226.98,2024-03-19 05:30:00,1267.0,1224.69,2024-03,1267.0,1581835,1268.21,-0.03251038865802983
DRREDDY,1220.66,2024-03-20 05:30:00,1227.62,1204.64,2024-03,1224.99,1385185,1226.98,-0.005150858204697661
DRREDDY,1225.64,2024-03-21 05:30:00,1231.2,1212.0,2024-03,1225.0,1626230,1220.66,0.004079760129765879
DRREDDY,1240.64,2024-03-22 05:30:00,1247.88,1221.01,2024-03,1225.8,1528595,1225.64,0.012238503965275285
DRREDDY,1226.97,2024-03-26 05:30:00,1242.29,1221.21,2024-03,1238.0,1361275,1240.64,-0.011018506577250509
DRREDDY,1208.82,2024-03-27 05:30:00,1230.2,1206.82,2024-03,1230.2,1452965,1226.97,-0.014792537714858629
DRREDDY,1231.58,2024-03-28 05:30:00,1241.96,1215.6,2024-03,1215.6,2586915,1208.82,0.01882827881735907
DRREDDY,1250.07,2024-04-01 05:30:00,1256.49,1231.58,2024-04,1243.0,772020,1231.58,0.015013235031423058
DRREDDY,1247.51,2024-04-02 05:30:00,1253.79,1241.2,2024-04,1253.79,1191030,1250.07,-0.0020478853184221248
DRREDDY,1224.88,2024-04-03 05:30:00,1253.6,1222.4,2024-04,1247.51,1346125,1247.51,-0.018140135149217147
DRREDDY,1228.5,2024-04-04 05:30:00,1235.0,1209.5,2024-04,1231.0,1995095,1224.88,0.0029553915485597696
DRREDDY,1235.86,2024-04-05 05:30:00,1261.17,1228.0,2024-04,1228.5,2705055,1228.5,0.00599104599104591
DRREDDY,1234.91,2024-04-08 05:30:00,1245.35,1227.01,2024-04,1243.49,1420525,1235.86,-0.0007686954833070236
DRREDDY,1233.58,2024-04-09 05:30:00,1246.04,1231.0,2024-04,1240.44,643620,1234.91,-0.0010770015628670548
DRREDDY,1231.58,2024-04-10 05:30:00,1239.98,1229.0,2024-04,1239.98,980420,1233.58,-0.0016212973621491918
DRREDDY,1216.77,2024-04-12 05:30:00,1237.8,1215.0,2024-04,1233.78,1974255,1231.58,-0.01202520339726201
DRREDDY,1202.17,2024-04-15 05:30:00,1214.64,1196.45,2024-04,1214.64,1349665,1216.77,-0.011998980908470713
DRREDDY,1210.07,2024-04-16 05:30:00,1214.77,1197.01,2024-04,1201.17,2041490,1202.17,0.006571449961319833
DRREDDY,1191.43,2024-04-18 05:30:00,1225.5,1187.53,2024-04,1219.99,2988680,1210.07,-0.015404067533283093
DRREDDY,1188.57,2024-04-19 05:30:00,1200.0,1176.16,2024-04,1200.0,1713255,1191.43,-0.002400476738037591
DRREDDY,1203.22,2024-04-22 05:30:00,1212.8,1190.7,2024-04,1195.0,1667285,1188.57,0.01232573596843273
DRREDDY,1190.42,2024-04-23 05:30:00,1213.0,1186.78,2024-04,1210.0,1494175,1203.22,-0.010638121041870941
DRREDDY,1190.16,2024-04-24 05:30:00,1198.97,1184.21,2024-04,1192.01,1334935,1190.42,-0.00021841030896657557
DRREDDY,1243.75,2024-04-25 05:30:00,1252.4,1185.6,2024-04,1195.01,4634925,1190.16,0.04502755931975525
DRREDDY,1250.42,2024-04-26 05:30:00,1261.77,1235.77,2024-04,1244.98,2063090,1243.75,0.005362814070351818
DRREDDY,1259.42,2024-04-29 05:30:00,1265.0,1240.47,2024-04,1254.0,1485530,1250.42,0.007197581612578174
DRREDDY,1240.86,2024-04-30 05:30:00,1262.6,1237.0,2024-04,1259.98,1906520,1259.42,-0.014736942402058226
DRREDDY,1257.5,2024-05-02 05:30:00,1259.96,1239.05,2024-05,1239.05,3134765,1240.86,0.013410054317167209
DRREDDY,1269.91,2024-05-03 05:30:00,1283.98,1251.6,2024-05,1259.98,2906840,1257.5,0.009868787276342014
DRREDDY,1258.69,2024-05-06 05:30:00,1276.0,1249.27,2024-05,1275.94,2263770,1269.91,-0.008835271790914338
DRREDDY,1251.52,2024-05-07 05:30:00,1270.0,1240.0,2024-05,1265.98,1586770,1258.69,-0.005696398636677874
DRREDDY,1211.27,2024-05-08 05:30:00,1222.99,1190.54,2024-05,1220.0,4940700,1251.52,-0.03216089235489645
DRREDDY,1175.47,2024-05-09 05:30:00,1214.9,1174.0,2024-05,1214.9,2534535,1211.27,-0.029555755529320427
DRREDDY,1184.2,2024-05-10 05:30:00,1187.0,1163.62,2024-05,1175.0,1480900,1175.47,0.007426816507439593
DRREDDY,1181.71,2024-05-13 05:30:00,1189.8,1170.1,2024-05,1184.2,852820,1184.2,-0.002102685357203183
DRREDDY,1173.76,2024-05-14 05:30:00,1189.08,1171.0,2024-05,1187.78,1186650,1181.71,-0.006727538905484463
DRREDDY,1175.0,2024-05-15 05:30:00,1193.39,1172.0,2024-05,1177.0,1458405,1173.76,0.0010564340239912838
DRREDDY,1170.08,2024-05-16 05:30:00,1185.6,1141.8,2024-05,1185.6,3660485,1175.0,-0.004187234042553253
DRREDDY,1159.91,2024-05-17 05:30:00,1171.29,1158.2,2024-05,1170.08,3006695,1170.08,-0.008691713387118698
DRREDDY,1162.32,2024-05-18 05:30:00,1169.83,1160.03,2024-05,1162.19,113225,1159.91,0.0020777474114369687
DRREDDY,1155.96,2024-05-21 05:30:00,1166.66,1154.6,2024-05,1162.19,2456865,1162.32,-0.005471814990708153
DRREDDY,1174.55,2024-05-22 05:30:00,1181.0,1158.08,2024-05,1170.0,2605110,1155.96,0.01608187134502917
DRREDDY,1179.54,2024-05-23 05:30:00,1186.6,1167.0,2024-05,1180.49,2827915,1174.55,0.004248435571069779
DRREDDY,1173.15,2024-05-24 05:30:00,1181.82,1167.7,2024-05,1179.28,2122215,1179.54,-0.005417366091866213
DRREDDY,1174.54,2024-05-27 05:30:00,1177.99,1159.22,2024-05,1173.15,3366290,1173.15,0.0011848442228187977
DRREDDY,1193.06,2024-05-28 05:30:00,1201.02,1174.43,2024-05,1174.43,3966010,1174.54,0.015767875083011206
DRREDDY,1200.15,2024-05-29 05:30:00,1203.59,1182.92,2024-05,1197.0,2533990,1193.06,0.0059427019596668615
DRREDDY,1174.75,2024-05-30 05:30:00,1195.0,1166.6,2024-05,1195.0,3005220,1200.15,-0.02116402116402124
DRREDDY,1158.37,2024-05-31 05:30:00,1180.93,1150.57,2024-05,1179.99,5146590,1174.75,-0.01394339221110884
DRREDDY,1156.66,2024-06-03 05:30:00,1187.58,1155.43,2024-06,1187.58,2087555,1158.37,-0.001476212263784291
DRREDDY,1146.16,2024-06-04 05:30:00,1165.47,1120.0,2024-06,1161.4,3287175,1156.66,-0.009077862120242768
DRREDDY,1164.83,2024-06-05 05:30:00,1176.34,1145.16,2024-06,1147.58,2542820,1146.16,0.01628917428631242
DRREDDY,1178.19,2024-06-06 05:30:00,1185.2,1156.32,2024-06,1167.0,3598380,1164.83,0.011469484817527131
DRREDDY,1212.26,2024-06-07 05:30:00,1216.82,1175.25,2024-06,1178.19,3747525,1178.19,0.028917237457455874
DRREDDY,1221.23,2024-06-10 05:30:00,1231.53,1200.81,2024-06,1212.26,3148275,1212.26,0.007399402768383042
DRREDDY,1207.85,2024-06-11 05:30:00,1220.05,1205.6,2024-06,1217.0,2581810,1221.23,-0.010956167142962513
DRREDDY,1212.01,2024-06-12 05:30:00,1217.0,1198.2,2024-06,1212.0,1932925,1207.85,0.003444136275199803
DRREDDY,1219.17,2024-06-13 05:30:00,1223.98,1206.3,2024-06,1223.98,2191150,1212.01,0.005907542016980126
DRREDDY,1217.05,2024-06-14 05:30:00,1223.7,1207.02,2024-06,1219.2,1985020,1219.17,-0.0017388879319538031
DRREDDY,1198.25,2024-06-18 05:30:00,1212.4,1196.0,2024-06,1209.6,3076985,1217.05,-0.015447187872314165
DRREDDY,1191.24,2024-06-19 05:30:00,1199.93,1184.0,2024-06,1198.39,3056645,1198.25,-0.0058501982057166625
DRREDDY,1194.16,2024-06-20 05:30:00,1199.2,1177.6,2024-06,1185.0,2489735,1191.24,0.002451227292569149
DRREDDY,1202.29,2024-06-21 05:30:00,1211.0,1191.03,2024-06,1194.2,2150475,1194.16,0.006808132913512328
DRREDDY,1210.99,2024-06-24 05:30:00,1220.0,1194.6,2024-06,1199.6,1624525,1202.29,0.007236190935631209
DRREDDY,1215.68,2024-06-25 05:30:00,1219.04,1203.21,2024-06,1218.0,1977490,1210.99,0.003872864350655294
DRREDDY,1214.01,2024-06-26 05:30:00,1218.93,1205.06,2024-06,1212.7,1958240,1215.68,-0.001373716767570473
DRREDDY,1247.18,2024-06-27 05:30:00,1249.89,1199.0,2024-06,1200.0,12168270,1214.01,0.027322674442549957
DRREDDY,1280.47,2024-06-28 05:30:00,1284.0,1250.21,2024-06,1251.09,5118295,1247.18,0.026692217643002582
DRREDDY,1270.74,2024-07-01 05:30:00,1296.0,1267.43,2024-07,1286.0,2251925,1280.47,-0.007598772325786639
DRREDDY,1274.05,2024-07-02 05:30:00,1276.19,1256.85,2024-07,1269.0,1819075,1270.74,0.002604781465917454
DRREDDY,1285.18,2024-07-03 05:30:00,1305.16,1273.03,2024-07,1274.8,2913200,1274.05,0.008735920882226059
DRREDDY,1295.87,2024-07-04 05:30:00,1308.4,1274.02,2024-07,1286.0,1744245,1285.18,0.008317900994413098
DRREDDY,1304.0,2024-07-05 05:30:00,1309.43,1291.21,2024-07,1295.87,1139175,1295.87,0.006273777462245526
DRREDDY,1306.83,2024-07-08 05:30:00,1315.0,1297.2,2024-07,1304.0,807380,1304.0,0.0021702453987729503
DRREDDY,1316.57,2024-07-09 05:30:00,1319.0,1286.19,2024-07,1308.0,1734640,1306.83,0.007453149988904456
DRREDDY,1318.51,2024-07-10 05:30:00,1320.89,1296.6,2024-07,1314.9,1287550,1316.57,0.0014735259044335316
DRREDDY,1318.95,2024-07-11 05:30:00,1324.39,1306.97,2024-07,1318.63,1581340,1318.51,0.00033371002116029045
DRREDDY,1343.89,2024-07-12 05:30:00,1349.0,1312.94,2024-07,1318.05,2944400,1318.95,0.01890898062853031
DRREDDY,1358.95,2024-07-15 05:30:00,1376.99,1340.51,2024-07,1350.0,3023975,1343.89,0.011206274323047232
DRREDDY,1329.21,2024-07-16 05:30:00,1356.59,1327.33,2024-07,1351.99,1556420,1358.95,-0.021884543213510438
DRREDDY,1333.5,2024-07-18 05:30:00,1341.77,1318.08,2024-07,1329.2,1928535,1329.21,0.003227480984945918
DRREDDY,1327.2,2024-07-19 05:30:00,1343.68,1325.26,2024-07,1332.0,900340,1333.5,-0.004724409448818864
DRREDDY,1354.18,2024-07-22 05:30:00,1356.0,1316.0,2024-07,1316.0,2061455,1327.2,0.020328511151295973
DRREDDY,1373.0,2024-07-23 05:30:00,1376.8,1343.4,2024-07,1354.0,4330455,1354.18,0.013897709314862084
DRREDDY,1364.03,2024-07-24 05:30:00,1387.78,1358.65,2024-07,1387.78,3019385,1373.0,-0.006533139111434834
DRREDDY,1370.64,2024-07-25 05:30:00,1374.99,1351.41,2024-07,1359.0,1315525,1364.03,0.004845934473582053
DRREDDY,1375.73,2024-07-26 05:30:00,1393.2,1358.32,2024-07,1377.79,2051955,1370.64,0.0037135936496818403
DRREDDY,1368.01,2024-07-29 05:30:00,1389.62,1347.0,2024-07,1384.0,3271945,1375.73,-0.005611566223023433
DRREDDY,1360.83,2024-07-30 05:30:00,1378.2,1358.58,2024-07,1369.01,1458475,1368.01,-0.005248499645470474
DRREDDY,1350.1,2024-07-31 05:30:00,1365.9,1347.0,2024-07,1360.78,1730870,1360.83,-0.007884893778061931
DRREDDY,1377.59,2024-08-01 05:30:00,1380.1,1357.33,2024-08,1359.1,2320480,1350.1,0.020361454707058746
DRREDDY,1392.83,2024-08-02 05:30:00,1396.2,1374.89,2024-08,1376.2,2209945,1377.59,0.011062798074898924
DRREDDY,1362.41,2024-08-05 05:30:00,1392.2,1358.8,2024-08,1386.02,2186945,1392.83,-0.021840425608293794
DRREDDY,1361.48,2024-08-06 05:30:00,1383.06,1359.06,2024-08,1367.78,1227135,1362.41,-0.0006826138974318037
DRREDDY,1385.27,2024-08-07 05:30:00,1387.0,1368.0,2024-08,1376.0,968865,1361.48,0.01747363163616062
DRREDDY,1387.66,2024-08-08 05:30:00,1407.0,1382.89,2024-08,1385.0,2705840,1385.27,0.0017252954297718858
DRREDDY,1402.7,2024-08-09 05:30:00,1405.0,1392.67,2024-08,1396.0,656255,1387.66,0.010838389807301474
DRREDDY,1377.31,2024-08-12 05:30:00,1406.0,1374.66,2024-08,1402.79,1853275,1402.7,-0.01810080558922086
DRREDDY,1389.68,2024-08-13 05:30:00,1392.45,1370.25,2024-08,1380.4,1217325,1377.31,0.008981275094205458
DRREDDY,1360.21,2024-08-14 05:30:00,1392.4,1358.5,2024-08,1391.0,1727965,1389.68,-0.021206320879626983
DRREDDY,1358.72,2024-08-16 05:30:00,1369.79,1351.63,2024-08,1366.21,2565660,1360.21,-0.0010954190896993914
DRREDDY,1382.27,2024-08-19 05:30:00,1384.8,1363.52,2024-08,1367.59,809235,1358.72,0.017332489401789886
DRREDDY,1393.07,2024-08-20 05:30:00,1394.84,1380.0,2024-08,1386.0,747970,1382.27,0.007813234751531868
DRREDDY,1412.49,2024-08-21 05:30:00,1421.49,1393.07,2024-08,1399.98,1905585,1393.07,0.013940433718334378
DRREDDY,1393.81,2024-08-22 05:30:00,1412.47,1384.64,2024-08,1412.47,1683410,1412.49,-0.013224872388477131
DRREDDY,1390.9,2024-08-23 05:30:00,1398.0,1386.01,2024-08,1395.97,711440,1393.81,-0.0020878024981883145
DRREDDY,1388.66,2024-08-26 05:30:00,1391.99,1379.84,2024-08,1384.99,1018915,1390.9,-0.0016104680422747925
DRREDDY,1392.59,2024-08-27 05:30:00,1401.31,1380.41,2024-08,1389.0,2277085,1388.66,0.0028300663949417685
DRREDDY,1399.86,2024-08-28 05:30:00,1409.65,1384.6,2024-08,1392.59,1632585,1392.59,0.005220488442398683
DRREDDY,1386.23,2024-08-29 05:30:00,1403.99,1377.82,2024-08,1379.66,1784160,1399.86,-0.009736687954509653
DRREDDY,1406.27,2024-08-30 05:30:00,1409.0,1387.6,2024-08,1387.6,3415210,1386.23,0.014456475476652478
DRREDDY,1374.43,2024-09-02 05:30:00,1414.99,1366.0,2024-09,1409.94,2354285,1406.27,-0.02264145576596238
DRREDDY,1370.77,2024-09-03 05:30:00,1382.8,1369.6,2024-09,1380.0,1246805,1374.43,-0.0026629220840639987
DRREDDY,1357.44,2024-09-04 05:30:00,1369.56,1353.4,2024-09,1369.56,2177470,1370.77,-0.00972446143408444
DRREDDY,1339.15,2024-09-05 05:30:00,1369.76,1337.2,2024-09,1359.5,2001265,1357.44,-0.013473892032060321
DRREDDY,1333.43,2024-09-06 05:30:00,1344.02,1330.6,2024-09,1339.78,2074285,1339.15,-0.004271366165104751
DRREDDY,1331.18,2024-09-09 05:30:00,1343.19,1320.54,2024-09,1335.99,1466880,1333.43,-0.0016873776651192788
DRREDDY,1330.08,2024-09-10 05:30:00,1339.56,1322.63,2024-09,1338.8,2328120,1331.18,-0.0008263345302664826
DRREDDY,1322.5,2024-09-11 05:30:00,1349.87,1319.18,2024-09,1332.18,1833720,1330.08,-0.005698905329002712
DRREDDY,1336.77,2024-09-12 05:30:00,1342.44,1316.06,2024-09,1340.0,2663355,1322.5,0.010790170132325128
DRREDDY,1332.14,2024-09-13 05:30:00,1339.81,1329.4,2024-09,1337.28,1197575,1336.77,-0.0034635726415164028
DRREDDY,1329.42,2024-09-16 05:30:00,1337.98,1326.3,2024-09,1337.98,691625,1332.14,-0.0020418274355548417
DRREDDY,1326.33,2024-09-17 05:30:00,1333.15,1320.6,2024-09,1328.02,911735,1329.42,-0.002324321884731797
DRREDDY,1313.56,2024-09-18 05:30:00,1329.6,1306.2,2024-09,1329.4,1239415,1326.33,-0.009628071445266248
DRREDDY,1300.51,2024-09-19 05:30:00,1322.5,1296.5,2024-09,1316.8,4661780,1313.56,-0.009934833582021343
DRREDDY,1310.23,2024-09-20 05:30:00,1319.59,1297.14,2024-09,1306.96,2823650,1300.51,0.007473990972772241
DRREDDY,1330.89,2024-09-23 05:30:00,1332.4,1316.0,2024-09,1320.0,1326620,1310.23,0.01576822389962074
DRREDDY,1330.07,2024-09-24 05:30:00,1337.98,1316.04,2024-09,1330.89,1962100,1330.89,-0.0006161290564961519
DRREDDY,1338.29,2024-09-25 05:30:00,1341.52,1319.11,2024-09,1331.25,2388280,1330.07,0.006180125858037568
DRREDDY,1348.88,2024-09-26 05:30:00,1351.4,1332.86,2024-09,1342.96,2842130,1338.29,0.007913083113525577
DRREDDY,1349.98,2024-09-27 05:30:00,1354.48,1333.3,2024-09,1342.2,2794555,1348.88,0.0008154913706185198
DRREDDY,1350.32,2024-09-30 05:30:00,1358.2,1342.0,2024-09,1351.0,1827470,1349.98,0.0002518555830456141
DRREDDY,1349.82,2024-10-01 05:30:00,1357.08,1335.61,2024-10,1350.32,1738090,1350.32,-0.0003702825996800759
DRREDDY,1347.13,2024-10-03 05:30:00,1359.0,1338.42,2024-10,1356.0,2277090,1349.82,-0.0019928583070334023
DRREDDY,1326.65,2024-10-04 05:30:00,1346.58,1322.2,2024-10,1342.6,1742335,1347.13,-0.015202690163532857
DRREDDY,1321.98,2024-10-07 05:30:00,1342.41,1316.22,2024-10,1336.71,2224190,1326.65,-0.0035201447254363037
DRREDDY,1331.21,2024-10-08 05:30:00,1333.6,1315.0,2024-10,1321.99,1395550,1321.98,0.0069819513154510794
DRREDDY,1332.97,2024-10-09 05:30:00,1350.98,1329.42,2024-10,1339.2,1680365,1331.21,0.0013221054529337902
DRREDDY,1316.62,2024-10-10 05:30:00,1339.6,1310.74,2024-10,1339.6,1582735,1332.97,-0.012265842442065565
DRREDDY,1319.84,2024-10-11 05:30:00,1324.94,1309.01,2024-10,1317.0,1130225,1316.62,0.002445656301742361
DRREDDY,1331.98,2024-10-14 05:30:00,1338.19,1320.0,2024-10,1327.2,1117595,1319.84,0.009198084616317206
DRREDDY,1322.33,2024-10-15 05:30:00,1339.98,1321.04,2024-10,1336.8,1423265,1331.98,-0.0072448535263292925
DRREDDY,1342.18,2024-10-16 05:30:00,1349.19,1325.81,2024-10,1328.0,1849620,1322.33,0.015011381425211662
DRREDDY,1340.81,2024-10-17 05:30:00,1355.0,1330.09,2024-10,1348.96,1819115,1342.18,-0.0010207274732153052
DRREDDY,1348.22,2024-10-18 05:30:00,1354.8,1332.48,2024-10,1340.81,1143115,1340.81,0.005526510094644344
DRREDDY,1339.48,2024-10-21 05:30:00,1354.0,1337.21,2024-10,1354.0,1175275,1348.22,-0.006482621530610738
DRREDDY,1332.48,2024-10-22 05:30:00,1351.0,1326.46,2024-10,1345.4,1904985,1339.48,-0.00522590856153134
DRREDDY,1321.58,2024-10-23 05:30:00,1337.62,1318.0,2024-10,1331.87,1548860,1332.48,-0.008180235350624468
