Ticker,month,first_close,last_close,monthly_return
MARUTI,2024-07,12108.65,13115.8,0.08317607660639292
MARUTI,2024-08,13359.05,12403.0,-0.07156571762213626
MARUTI,2024-09,12427.4,13238.0,0.06522683747203763
MARUTI,2024-10,13166.0,11076.45,-0.15870803584991638
MARUTI,2024-11,11110.0,11063.6,-0.0041764176417641435
NESTLEIND,2023-10,2231.52,2423.48,0.08602208360220838
NESTLEIND,2023-11,2387.27,2423.61,0.015222408860330062
NESTLEIND,2023-12,2433.86,2658.03,0.09210472253950518
NESTLEIND,2024-01,2737.24,2506.0,-0.08447925647732746
NESTLEIND,2024-02,2467.8,2596.2,0.05203014831023569
NESTLEIND,2024-03,2601.45,2622.35,0.008033981049030385
NESTLEIND,2024-04,2585.6,2507.4,-0.030244430693069237
NESTLEIND,2024-05,2512.3,2354.9,-0.0626517533734029
NESTLEIND,2024-06,2355.05,2551.65,0.08348018088787919
NESTLEIND,2024-07,2568.1,2456.35,-0.043514660644055916
NESTLEIND,2024-08,2484.0,2500.75,0.006743156199677938
NESTLEIND,2024-09,2509.9,2689.95,0.07173592573409288
NESTLEIND,2024-10,2707.05,2262.95,-0.16405312055558646
NESTLEIND,2024-11,2282.3,2247.3,-0.015335407264601498
NTPC,2023-10,241.2,235.8,-0.022388059701492446
NTPC,2023-11,232.6,261.3,0.12338779019776448
NTPC,2023-12,268.95,311.15,0.15690648819483172
NTPC,2024-01,309.75,317.5,0.025020177562550445
NTPC,2024-02,322.0,335.6,0.04223602484472057
NTPC,2024-03,343.5,335.8,-0.02241630276564771
NTPC,2024-04,342.35,363.2,0.060902585073754824
NTPC,2024-05,369.05,359.0,-0.027232082373662134
NTPC,2024-06,391.8,378.35,-0.034328739152628865
NTPC,2024-07,369.75,416.0,0.1250845165652468
NTPC,2024-08,423.45,416.2,-0.017121265792891725
NTPC,2024-09,410.0,443.2,0.08097560975609754
NTPC,2024-10,440.1,408.15,-0.07259713701431503
NTPC,2024-11,411.35,365.45,-0.11158380940804676
ONGC,2023-10,184.6,186.15,0.00839653304442043
ONGC,2023-11,186.7,194.95,0.04418853776111409
ONGC,2023-12,194.55,205.05,0.05397070161912104
ONGC,2024-01,205.35,252.25,0.22839055271487707
ONGC,2024-02,247.65,264.6,0.06844336765596615
ONGC,2024-03,270.55,268.05,-0.009240436148586212
ONGC,2024-04,269.9,282.85,0.04798073360503908
ONGC,2024-05,282.8,264.35,-0.0652404526166902
ONGC,2024-06,284.1,274.2,-0.03484688489968333
ONGC,2024-07,272.95,334.2,0.22440007327349332
ONGC,2024-08,341.75,330.75,-0.03218727139722019
ONGC,2024-09,326.2,297.6,-0.08767627222562835
ONGC,2024-10,291.95,266.15,-0.08837129645487245
ONGC,2024-11,271.75,245.6,-0.09622815087396507
POWERGRID,2023-10,199.55,202.15,0.013029315960912023
POWERGRID,2023-11,200.95,208.95,0.039810898233391394
POWERGRID,2023-12,210.2,237.2,0.12844909609895339
POWERGRID,2024-01,238.25,259.3,0.08835257082896122
POWERGRID,2024-02,265.8,282.85,0.06414597441685482
POWERGRID,2024-03,287.7,276.9,-0.037539103232533934
POWERGRID,2024-04,280.15,301.85,0.07745850437265768
POWERGRID,2024-05,313.6,310.0,-0.011479591836734766
POWERGRID,2024-06,337.65,330.95,-0.019843032726195732
POWERGRID,2024-07,329.6,348.2,0.05643203883495135
POWERGRID,2024-08,361.1,337.4,-0.06563278870119092
POWERGRID,2024-09,335.55,352.85,0.05155714498584417
POWERGRID,2024-10,350.8,320.8,-0.0855188141391106
POWERGRID,2024-11,322.05,336.95,0.04626610774724414
RELIANCE,2023-10,1159.08,1143.95,-0.013053456189391485
RELIANCE,2023-11,1148.7,1188.72,0.03483938365108381
RELIANCE,2023-12,1197.15,1292.47,0.0796224366203065
RELIANCE,2024-01,1295.13,1426.63,0.10153420892111216
RELIANCE,2024-02,1426.65,1460.8,0.023937195527985042
RELIANCE,2024-03,1492.13,1485.85,-0.0042087485674842
RELIANCE,2024-04,1484.78,1467.0,-0.011974838023141457
RELIANCE,2024-05,1466.55,1430.4,-0.024649688043366993
RELIANCE,2024-06,1510.33,1565.4,0.036462230108651864
RELIANCE,2024-07,1560.15,1505.43,-0.0350735506201327
RELIANCE,2024-08,1515.3,1509.63,-0.0037418333003364653
RELIANCE,2024-09,1516.25,1476.58,-0.02616323165704869
RELIANCE,2024-10,1464.83,1332.05,-0.09064533085750563
RELIANCE,2024-11,1338.65,1265.4,-0.05471930676427744
SBILIFE,2023-10,1292.45,1367.85,0.05833881388061423
SBILIFE,2023-11,1336.05,1435.25,0.07424871823659297
SBILIFE,2023-12,1423.65,1432.6,0.006286657535208666
SBILIFE,2024-01,1432.1,1401.15,-0.021611619300328063
SBILIFE,2024-02,1432.75,1552.55,0.08361542488221947
SBILIFE,2024-03,1542.15,1500.25,-0.027169860260026643
SBILIFE,2024-04,1489.95,1436.55,-0.03584012886338474
SBILIFE,2024-05,1460.9,1386.4,-0.050995961393661436
SBILIFE,2024-06,1391.5,1491.95,0.07218828602227816
SBILIFE,2024-07,1501.85,1753.65,0.16765988614042693
SBILIFE,2024-08,1767.25,1850.3,0.046993917102843376
SBILIFE,2024-09,1888.75,1844.0,-0.02369291859695566
SBILIFE,2024-10,1834.2,1622.15,-0.11560898484352848
SBILIFE,2024-11,1628.85,1485.15,-0.0882217515424992
SBIN,2023-10,602.95,565.55,-0.06202836056057731
SBIN,2023-11,566.4,564.75,-0.002913135593220299
SBIN,2023-12,571.75,642.05,0.12295583734149533
SBIN,2024-01,641.35,640.5,-0.0013253293833320693
SBIN,2024-02,647.65,748.1,0.1550992048174169
SBIN,2024-03,769.15,752.35,-0.021842293440811227
SBIN,2024-04,758.3,826.25,0.0896083344322828
SBIN,2024-05,830.05,830.35,0.00036142401060185316
SBIN,2024-06,905.65,848.95,-0.06260696737150105
SBIN,2024-07,841.95,872.4,0.036166043114199097
SBIN,2024-08,862.65,815.6,-0.05454123920477593
SBIN,2024-09,822.15,787.9,-0.041659064647570396
SBIN,2024-10,796.95,820.2,0.029173724825898736
SBIN,2024-11,821.2,816.05,-0.006271310277642585
SHRIRAMFIN,2023-10,1921.95,1879.85,-0.021904836234033213
SHRIRAMFIN,2023-11,1902.25,2007.2,0.05517150742541729
SHRIRAMFIN,2023-12,2003.25,2053.3,0.024984400349432265
SHRIRAMFIN,2024-01,2048.85,2466.8,0.2039924835883546
SHRIRAMFIN,2024-02,2397.2,2438.6,0.017270148506591063
SHRIRAMFIN,2024-03,2450.45,2359.8,-0.03699320532963319
SHRIRAMFIN,2024-04,2431.75,2551.7,0.04932661663411116
SHRIRAMFIN,2024-05,2582.1,2354.05,-0.0883195848340497
SHRIRAMFIN,2024-06,2509.15,2911.5,0.16035310762608848
SHRIRAMFIN,2024-07,2924.25,2931.95,0.0026331538001196264
SHRIRAMFIN,2024-08,2989.25,3204.5,0.0720080287697583
SHRIRAMFIN,2024-09,3225.25,3576.95,0.10904581040229434
SHRIRAMFIN,2024-10,3570.4,3138.9,-0.12085480618418104
SHRIRAMFIN,2024-11,3150.95,2850.05,-0.09549500944159686
SUNPHARMA,2023-10,1141.45,1088.6,-0.046300757808051284
SUNPHARMA,2023-11,1116.2,1225.85,0.0982350833184016
SUNPHARMA,2023-12,1231.25,1259.45,0.022903553299492424
SUNPHARMA,2024-01,1260.25,1418.45,0.12553064868081734
SUNPHARMA,2024-02,1407.95,1577.95,0.12074292410952094
SUNPHARMA,2024-03,1559.25,1620.55,0.03931377264710595
SUNPHARMA,2024-04,1629.25,1502.1,-0.07804204388522332
SUNPHARMA,2024-05,1519.0,1459.8,-0.038973008558262044
SUNPHARMA,2024-06,1453.05,1520.85,0.046660472798596024
SUNPHARMA,2024-07,1520.1,1719.35,0.1310769028353398
SUNPHARMA,2024-08,1715.2,1821.65,0.06206273320895525
SUNPHARMA,2024-09,1815.95,1926.7,0.060987361986838844
SUNPHARMA,2024-10,1919.95,1848.9,-0.037006172035730076
SUNPHARMA,2024-11,1858.4,1795.3,-0.033953938872148155
TATACONSUM,2023-10,861.2,889.44,0.03279145378541571
TATACONSUM,2023-11,892.06,929.2,0.04163397080913851
TATACONSUM,2023-12,931.27,1073.46,0.15268396920334604
TATACONSUM,2024-01,1066.84,1104.27,0.03508492369989883
TATACONSUM,2024-02,1115.78,1175.44,0.05346932190933704
TATACONSUM,2024-03,1186.26,1082.74,-0.08726586077251192
TATACONSUM,2024-04,1073.56,1094.74,0.019728752934163034
TATACONSUM,2024-05,1077.75,1047.23,-0.02831825562514496
TATACONSUM,2024-06,1056.02,1083.98,0.026476771273271374
TATACONSUM,2024-07,1081.11,1188.95,0.09974933170537703
TATACONSUM,2024-08,1208.35,1200.15,-0.006786113294988885
TATACONSUM,2024-09,1199.7,1196.95,-0.002292239726598316
TATACONSUM,2024-10,1196.25,1002.55,-0.16192267502612334
TATACONSUM,2024-11,1004.1,945.2,-0.05865949606612885
TATAMOTORS,2023-10,620.45,628.65,0.013216214038197971
TATAMOTORS,2023-11,627.7,706.4,0.12537836546120745
TATAMOTORS,2023-12,705.45,779.95,0.10560635055638244
TATAMOTORS,2024-01,790.6,884.2,0.11839109537060463
TATAMOTORS,2024-02,878.5,950.2,0.08161639157655098
TATAMOTORS,2024-03,977.4,992.8,0.015756087579291977
TATAMOTORS,2024-04,992.25,1007.9,0.015772234819853844
TATAMOTORS,2024-05,1027.8,923.0,-0.10196536291107215
TATAMOTORS,2024-06,950.45,989.75,0.04134883476248088
TATAMOTORS,2024-07,1002.05,1156.65,0.15428371837732663
TATAMOTORS,2024-08,1144.4,1111.35,-0.028879762320866986
TATAMOTORS,2024-09,1092.65,974.65,-0.10799432572186894
TATAMOTORS,2024-10,965.2,834.05,-0.1358785743887278
TATAMOTORS,2024-11,843.45,791.0,-0.06218507321121589
TATASTEEL,2023-10,128.0,118.75,-0.072265625
TATASTEEL,2023-11,116.6,127.9,0.09691252144082343
TATASTEEL,2023-12,130.0,139.6,0.0738461538461538
TATASTEEL,2024-01,139.85,135.95,-0.0278870218090812
TATASTEEL,2024-02,134.8,140.85,0.044881305637982066
TATASTEEL,2024-03,149.95,155.85,0.03934644881627213
TATASTEEL,2024-04,163.15,165.0,0.011339258351210506
TATASTEEL,2024-05,167.35,167.2,-0.0008963250672244141
TATASTEEL,2024-06,174.25,174.01,-0.0013773314203730795
TATASTEEL,2024-07,174.07,165.33,-0.050209685758602754
TATASTEEL,2024-08,163.06,152.76,-0.0631669324175151
TATASTEEL,2024-09,152.88,168.55,0.10249869178440618
TATASTEEL,2024-10,167.03,148.56,-0.11057893791534454
TATASTEEL,2024-11,149.75,142.78,-0.04654424040066777
TCS,2023-10,3513.85,3368.75,-0.041293737638203085
TCS,2023-11,3330.65,3487.6,0.047122933961839225
TCS,2023-12,3511.65,3793.4,0.08023293893184115
TCS,2024-01,3811.1,3815.95,0.0012725984623861639
TCS,2024-02,3854.15,4095.1,0.06251702710065768
TCS,2024-03,4094.35,3876.3,-0.053256316631455476
TCS,2024-04,3916.75,3820.65,-0.024535648177698325
TCS,2024-05,3863.3,3670.95,-0.04978904045763993
TCS,2024-06,3702.85,3904.15,0.05436353079384803
TCS,2024-07,3978.2,4385.35,0.10234528178573238
TCS,2024-08,4397.1,4553.75,0.03562575333742685
TCS,2024-09,4521.05,4268.5,-0.055860917264794724
TCS,2024-10,4287.9,3968.45,-0.07450033816087125
TCS,2024-11,3984.2,4244.6,0.06535816475076567
TECHM,2023-10,1216.2,1133.15,-0.06828646604176941
TECHM,2023-11,1125.1,1220.95,0.08519242733979214
TECHM,2023-12,1220.55,1272.65,0.04268567449100827
TECHM,2024-01,1297.15,1333.65,0.02813861157152218
TECHM,2024-02,1312.5,1273.85,-0.029447619047619118
TECHM,2024-03,1271.8,1248.1,-0.0186350055040101
TECHM,2024-04,1244.55,1263.5,0.015226387047527256
TECHM,2024-05,1266.9,1228.45,-0.030349672428763155
TECHM,2024-06,1245.35,1430.35,0.14855261573051753
TECHM,2024-07,1472.1,1554.4,0.05590652808912451
TECHM,2024-08,1544.45,1636.5,0.059600505034154524
TECHM,2024-09,1646.65,1577.2,-0.042176540248383104
TECHM,2024-10,1625.4,1608.65,-0.010305155653992863
TECHM,2024-11,1603.65,1747.45,0.08967043931032329
TITAN,2023-10,3196.25,3189.65,-0.002064919827923319
TITAN,2023-11,3173.4,3490.6,0.09995588327976297
TITAN,2023-12,3489.5,3675.45,0.05328843673878774
TITAN,2024-01,3677.15,3697.55,0.005547774771222303
TITAN,2024-02,3627.45,3624.4,-0.0008408110380569621
TITAN,2024-03,3765.9,3801.8,0.009532913778910775
TITAN,2024-04,3738.4,3589.25,-0.03989674727156005
TITAN,2024-05,3568.45,3241.9,-0.09151031960655179
TITAN,2024-06,3261.2,3404.2,0.043848889979148785
TITAN,2024-07,3431.45,3458.95,0.008014104824491105
TITAN,2024-08,3468.35,3565.15,0.027909524701947665
TITAN,2024-09,3587.55,3823.95,0.06589455199230662
TITAN,2024-10,3775.95,3267.05,-0.13477403037646146
TITAN,2024-11,3293.7,3308.7,0.004554148829583751
TRENT,2023-10,2059.1,2154.7,0.04642805109028212
TRENT,2023-11,2197.65,2787.0,0.26817282096785194
TRENT,2023-12,2807.7,3054.95,0.08806140257149982
TRENT,2024-01,3002.1,3086.95,0.028263548849138908
TRENT,2024-02,3102.8,3881.8,0.2510635554982596
TRENT,2024-03,3901.25,3948.0,0.011983338673502082
TRENT,2024-04,3886.8,4409.9,0.1345837192549139
TRENT,2024-05,4646.7,4559.15,-0.018841328254460193
TRENT,2024-06,4662.2,5479.85,0.175378576637639
TRENT,2024-07,5515.65,5839.0,0.05862409688794619
TRENT,2024-08,5770.8,7158.75,0.24051258057808272
TRENT,2024-09,7148.2,7574.65,0.05965837553509972
TRENT,2024-10,7612.7,7128.35,-0.06362394419851031
TRENT,2024-11,7149.0,6652.8,-0.0694083088543852
ULTRACEMCO,2023-10,8304.9,8422.25,0.014130212284314124
ULTRACEMCO,2023-11,8381.45,9003.65,0.07423536500247557
ULTRACEMCO,2023-12,9033.85,10503.0,0.16262722980788916
ULTRACEMCO,2024-01,10464.0,10167.3,-0.028354357798165208
ULTRACEMCO,2024-02,9922.3,9892.4,-0.003013414228555843
ULTRACEMCO,2024-03,10135.5,9749.15,-0.03811849440086827
ULTRACEMCO,2024-04,9954.4,9971.85,0.0017529936510488557
ULTRACEMCO,2024-05,9983.45,9915.5,-0.006806264367528332
ULTRACEMCO,2024-06,10470.05,11667.9,0.11440728554304902
ULTRACEMCO,2024-07,11904.65,11887.2,-0.0014658137786494278
ULTRACEMCO,2024-08,11984.5,11301.9,-0.05695690266594354
ULTRACEMCO,2024-09,11424.9,11802.0,0.033006853451671384
ULTRACEMCO,2024-10,11837.15,11065.65,-0.06517616149157525
ULTRACEMCO,2024-11,11145.8,11375.3,0.020590715785318237
WIPRO,2023-10,405.45,381.8,-0.05833025033912931
WIPRO,2023-11,380.95,413.05,0.08426302664391659
WIPRO,2023-12,407.65,471.3,0.1561388445970809
WIPRO,2024-01,477.15,478.15,0.002095777009326208
WIPRO,2024-02,471.35,518.6,0.10024398005728227
WIPRO,2024-03,519.1,480.1,-0.07513003274898863
WIPRO,2024-04,484.95,462.4,-0.04649963913805549
WIPRO,2024-05,457.4,438.2,-0.04197638828159158
WIPRO,2024-06,444.1,514.85,0.15931096599864894
WIPRO,2024-07,527.35,522.0,-0.010145064947378444
WIPRO,2024-08,521.55,538.4,0.03230754481833002
WIPRO,2024-09,532.45,541.45,0.01690299558644004
WIPRO,2024-10,546.75,551.8,0.009236396890717796
WIPRO,2024-11,551.35,571.65,0.03681871769293544
