Ticker,close,date,high,low,month,open,volume,prev_close,daily_return,cumulative_return
BAJAJ-AUTO,9501.65,2024-06-28 05:30:00,9523.7,9382.25,2024-06,9465.0,237516,9417.45,0.0089408491682991,0.8940984162106622
BAJAJ-AUTO,9532.4,2024-07-01 05:30:00,9693.95,9505.0,2024-07,9505.0,289355,9501.65,0.0032362800145237,0.900228249060586
BAJAJ-AUTO,9401.25,2024-07-02 05:30:00,9532.4,9381.1,2024-07,9520.0,287884,9532.4,-0.0137583399773404,0.8740842627754641
BAJAJ-AUTO,9422.4,2024-07-03 05:30:00,9554.95,9384.6,2024-07,9474.0,318120,9401.25,0.0022497008376545,0.8783003917112653
BAJAJ-AUTO,9460.85,2024-07-04 05:30:00,9499.0,9420.35,2024-07,9479.9,234656,9422.4,0.0040807013075225,0.8859651745756416
BAJAJ-AUTO,9635.8,2024-07-05 05:30:00,9660.0,9493.3,2024-07,9522.0,608628,9460.85,0.0184919959623077,0.9208404349689474
BAJAJ-AUTO,9529.4,2024-07-08 05:30:00,9666.15,9470.0,2024-07,9640.0,316215,9635.8,-0.0110421552958757,0.8996302165874228
BAJAJ-AUTO,9534.1,2024-07-09 05:30:00,9565.0,9481.2,2024-07,9565.0,262913,9529.4,0.0004932104854451,0.9005671341287123
BAJAJ-AUTO,9542.45,2024-07-10 05:30:00,9650.0,9451.95,2024-07,9550.0,239607,9534.1,0.0008758036941085,0.9022316578456835
BAJAJ-AUTO,9466.8,2024-07-11 05:30:00,9569.5,9383.0,2024-07,9542.45,294900,9542.45,-0.0079277334437174,0.8871512723140822
BAJAJ-AUTO,9430.75,2024-07-12 05:30:00,9554.35,9412.0,2024-07,9499.95,171581,9466.8,-0.0038080449571132,0.8799649154282367
BAJAJ-AUTO,9673.35,2024-07-15 05:30:00,9738.5,9403.95,2024-07,9430.75,504086,9430.75,0.0257243591442886,0.9283258080913748
BAJAJ-AUTO,9718.35,2024-07-16 05:30:00,9909.95,9633.65,2024-07,9715.0,1041123,9673.35,0.00465195614756,0.937296295188824
BAJAJ-AUTO,9626.2,2024-07-18 05:30:00,9745.0,9291.5,2024-07,9745.0,1055384,9718.35,-0.0094820622842354,0.918926731054825
BAJAJ-AUTO,9386.05,2024-07-19 05:30:00,9675.0,9340.0,2024-07,9635.0,380782,9626.2,-0.0249475390081238,0.8710542315781031
BAJAJ-AUTO,9409.7,2024-07-22 05:30:00,9435.0,9263.2,2024-07,9350.0,247040,9386.05,0.0025196967840573,0.8757687209082072
BAJAJ-AUTO,9382.5,2024-07-23 05:30:00,9508.0,8744.6,2024-07,9435.0,431989,9409.7,-0.0028906341328629,0.8703465598181932
BAJAJ-AUTO,9260.2,2024-07-24 05:30:00,9372.7,9250.0,2024-07,9360.0,283213,9382.5,-0.013034905409006,0.8459667693289032
BAJAJ-AUTO,9278.25,2024-07-25 05:30:00,9309.95,9171.0,2024-07,9260.0,262328,9260.2,0.0019492019610806,0.8495649313757685
BAJAJ-AUTO,9492.9,2024-07-26 05:30:00,9505.0,9268.45,2024-07,9319.0,250956,9278.25,0.023134750626465,0.8923541548306018
BAJAJ-AUTO,9557.65,2024-07-29 05:30:00,9621.05,9509.0,2024-07,9549.2,302363,9492.9,0.0068208871893731,0.9052616890430427
BAJAJ-AUTO,9564.35,2024-07-30 05:30:00,9654.0,9512.0,2024-07,9550.65,301885,9557.65,0.0007010091392759,0.906597294899774
BAJAJ-AUTO,9664.2,2024-07-31 05:30:00,9680.0,9580.05,2024-07,9600.0,315292,9564.35,0.0104398103373465,0.9265018090482253
BAJAJ-AUTO,9730.5,2024-08-01 05:30:00,9844.0,9662.0,2024-08,9844.0,308658,9664.2,0.0068603712671508,0.9397183267051339
BAJAJ-AUTO,9616.2,2024-08-02 05:30:00,9730.0,9581.75,2024-08,9714.8,230615,9730.5,-0.0117465700632032,0.9169332894776128
BAJAJ-AUTO,9485.05,2024-08-05 05:30:00,9520.0,9369.3,2024-08,9396.2,310757,9616.2,-0.0136384434599947,0.8907893031924907
BAJAJ-AUTO,9427.4,2024-08-06 05:30:00,9620.0,9400.0,2024-08,9515.25,246541,9485.05,-0.0060779858830474,0.8792971124998696
BAJAJ-AUTO,9708.2,2024-08-07 05:30:00,9725.0,9497.5,2024-08,9570.0,270583,9427.4,0.0297855188068821,0.9352729519879537
BAJAJ-AUTO,9641.3,2024-08-08 05:30:00,9777.7,9610.15,2024-08,9735.0,365016,9708.2,-0.0068910817659299,0.9219368278364122
BAJAJ-AUTO,9765.95,2024-08-09 05:30:00,9775.0,9614.0,2024-08,9761.0,161640,9641.3,0.0129287544210844,0.9467850770963471
BAJAJ-AUTO,9710.85,2024-08-12 05:30:00,9750.95,9615.0,2024-08,9741.0,307698,9765.95,-0.0056420522325017,0.9358012140059146
BAJAJ-AUTO,9671.6,2024-08-13 05:30:00,9789.85,9650.0,2024-08,9700.0,161706,9710.85,-0.0040418706910311,0.9279769558153617
BAJAJ-AUTO,9749.6,2024-08-14 05:30:00,9785.0,9671.6,2024-08,9704.0,282934,9671.6,0.0080648496629306,0.943525800117607
BAJAJ-AUTO,9888.15,2024-08-16 05:30:00,9925.0,9693.95,2024-08,9788.0,240190,9749.6,0.014210839419053,0.9711449331698647
BAJAJ-AUTO,9770.65,2024-08-19 05:30:00,9944.0,9759.3,2024-08,9926.95,148301,9888.15,-0.0118829103522903,0.9477219946376361
BAJAJ-AUTO,9779.7,2024-08-20 05:30:00,9876.65,9755.05,2024-08,9772.2,132844,9770.65,0.0009262433922002,0.9495260592650121
BAJAJ-AUTO,9852.0,2024-08-21 05:30:00,9869.0,9735.0,2024-08,9779.1,134985,9779.7,0.0073928648118039,0.963938641868247
BAJAJ-AUTO,9914.2,2024-08-22 05:30:00,10011.0,9841.1,2024-08,9900.0,388874,9852.0,0.0063134388956557,0.976337848478499
BAJAJ-AUTO,10406.45,2024-08-23 05:30:00,10444.35,9930.0,2024-08,9970.0,1229549,9914.2,0.0496510056282907,1.0744650101167088
BAJAJ-AUTO,10432.55,2024-08-26 05:30:00,10517.15,10339.65,2024-08,10375.1,309223,10406.45,0.0025080599051548,1.0796678926332293
BAJAJ-AUTO,10501.6,2024-08-27 05:30:00,10568.45,10350.0,2024-08,10401.0,262396,10432.55,0.0066187077943552,1.093432606723871
BAJAJ-AUTO,10656.75,2024-08-28 05:30:00,10715.0,10461.3,2024-08,10500.0,338792,10501.6,0.0147739392092633,1.1243608527942994
BAJAJ-AUTO,10807.85,2024-08-29 05:30:00,10850.0,10555.4,2024-08,10582.05,693506,10656.75,0.0141788068595022,1.154481755025957
BAJAJ-AUTO,10891.55,2024-08-30 05:30:00,10921.35,10705.0,2024-08,10835.0,498560,10807.85,0.0077443709896046,1.1711668610272121
BAJAJ-AUTO,11126.1,2024-09-02 05:30:00,11154.1,10912.15,2024-09,10926.0,787108,10891.55,0.0215350432215801,1.2179230332206958
BAJAJ-AUTO,11043.65,2024-09-03 05:30:00,11118.7,11015.0,2024-09,11105.95,217394,11126.1,-0.0074105032311412,1.2014871074165914
BAJAJ-AUTO,10963.7,2024-09-04 05:30:00,11029.85,10908.9,2024-09,11012.0,324246,11043.65,-0.0072394543470681,1.18554954200679
BAJAJ-AUTO,10855.75,2024-09-05 05:30:00,11015.85,10825.55,2024-09,10964.0,297298,10963.7,-0.0098461285879767,1.1640303401807977
BAJAJ-AUTO,10830.1,2024-09-06 05:30:00,10913.95,10796.25,2024-09,10855.75,216847,10855.75,-0.002362803122769,1.1589171625352517
BAJAJ-AUTO,10847.6,2024-09-09 05:30:00,10902.4,10780.0,2024-09,10830.1,193055,10830.1,0.0016158668895024,1.1624056852953708
BAJAJ-AUTO,10987.75,2024-09-10 05:30:00,11035.7,10780.05,2024-09,10793.4,466892,10847.6,0.0129199085512002,1.1903437689999823
BAJAJ-AUTO,11420.75,2024-09-11 05:30:00,11501.3,10986.6,2024-09,11067.75,1283385,10987.75,0.039407522013151,1.276659789293217
BAJAJ-AUTO,11723.5,2024-09-12 05:30:00,11779.25,11443.35,2024-09,11480.75,1409151,11420.75,0.0265087669373727,1.3370112330432788
BAJAJ-AUTO,11737.15,2024-09-13 05:30:00,11893.95,11688.4,2024-09,11723.5,417878,11723.5,0.0011643280590267,1.3397322807961718
BAJAJ-AUTO,11688.35,2024-09-16 05:30:00,11751.8,11640.05,2024-09,11734.0,172602,11737.15,-0.0041577384629147,1.3300042858993826
BAJAJ-AUTO,11950.3,2024-09-17 05:30:00,11972.85,11643.1,2024-09,11680.0,444755,11688.35,0.0224112043188301,1.3822224880144232
BAJAJ-AUTO,11764.65,2024-09-18 05:30:00,12054.0,11740.0,2024-09,11840.5,446416,11950.3,-0.0155351748491669,1.3452142451335019
BAJAJ-AUTO,11868.0,2024-09-19 05:30:00,12040.25,11811.2,2024-09,11811.2,500633,11764.65,0.0087847917277607,1.3658164638339776
BAJAJ-AUTO,11941.7,2024-09-20 05:30:00,12015.0,11868.25,2024-09,11925.0,772831,11868.0,0.0062099764071453,1.3805081282580223
BAJAJ-AUTO,12338.95,2024-09-23 05:30:00,12380.0,12000.0,2024-09,12000.0,735579,11941.7,0.0332657829287287,1.4596975949127278
BAJAJ-AUTO,12443.65,2024-09-24 05:30:00,12477.5,12230.55,2024-09,12230.55,503848,12338.95,0.008485324926351,1.4805689282261265
BAJAJ-AUTO,12397.25,2024-09-25 05:30:00,12430.7,12310.0,2024-09,12390.0,262012,12443.65,-0.0037288094731047,1.4713193593078677
BAJAJ-AUTO,12621.65,2024-09-26 05:30:00,12676.5,12391.05,2024-09,12460.0,641805,12397.25,0.0181007884813163,1.5160521883004816
BAJAJ-AUTO,12666.4,2024-09-27 05:30:00,12774.0,12551.6,2024-09,12621.65,480852,12621.65,0.0035454952403211,1.5249728393585005
BAJAJ-AUTO,12345.95,2024-09-30 05:30:00,12651.15,12281.65,2024-09,12553.6,479000,12666.4,-0.0252992168256172,1.4610930040167753
BAJAJ-AUTO,12157.45,2024-10-01 05:30:00,12500.0,12112.1,2024-10,12414.25,670828,12345.95,-0.0152681648637812,1.4235166302863487
BAJAJ-AUTO,11806.45,2024-10-03 05:30:00,12018.85,11700.0,2024-10,11732.0,670365,12157.45,-0.0288711859806127,1.353546830926244
BAJAJ-AUTO,11774.4,2024-10-04 05:30:00,11948.3,11639.0,2024-10,11661.2,650553,11806.45,-0.0027146178571883,1.3471578506712825
BAJAJ-AUTO,11617.05,2024-10-07 05:30:00,11817.0,11525.0,2024-10,11774.4,341323,11774.4,-0.0133637382796575,1.3157910474538679
BAJAJ-AUTO,11889.1,2024-10-08 05:30:00,11936.85,11562.2,2024-10,11585.0,359432,11617.05,0.0234181655411658,1.3700226255618926
BAJAJ-AUTO,11818.1,2024-10-09 05:30:00,11988.8,11802.0,2024-10,11944.0,193883,11889.1,-0.0059718565745094,1.3558691903636948
BAJAJ-AUTO,11832.0,2024-10-10 05:30:00,12030.95,11803.1,2024-10,11821.5,251378,11818.1,0.0011761619888137,1.358640074156018
BAJAJ-AUTO,11876.95,2024-10-11 05:30:00,11930.65,11705.6,2024-10,11890.0,200855,11832.0,0.0037990196078431,1.367600594045581
BAJAJ-AUTO,11899.3,2024-10-14 05:30:00,11990.1,11861.6,2024-10,11928.8,177045,11876.95,0.0018817962524047,1.3720559359706472
BAJAJ-AUTO,11521.5,2024-10-15 05:30:00,11950.0,11467.0,2024-10,11950.0,476945,11899.3,-0.0317497667930045,1.2967437131836173
BAJAJ-AUTO,11616.95,2024-10-16 05:30:00,11680.0,11381.15,2024-10,11537.9,504602,11521.5,0.0082845115653344,1.315771113038096
BAJAJ-AUTO,10119.45,2024-10-17 05:30:00,11287.35,10071.0,2024-10,11222.2,3668914,11616.95,-0.1289064685653291,1.0172532368507534
BAJAJ-AUTO,10063.95,2024-10-18 05:30:00,10149.1,9841.1,2024-10,10049.55,1543331,10119.45,-0.0054844877933089,1.0061896360972327
BAJAJ-AUTO,10500.5,2024-10-21 05:30:00,10829.85,9881.4,2024-10,10063.0,2110278,10063.95,0.043377600246424,1.093213328150377
BAJAJ-AUTO,10368.35,2024-10-22 05:30:00,10614.95,10320.0,2024-10,10500.5,1191148,10500.5,-0.012585114994524,1.0668699977075344
BAJAJ-AUTO,10586.75,2024-10-23 05:30:00,10735.1,10342.45,2024-10,10368.0,1323887,10368.35,0.0210641037387819,1.110406761753822
BAJAJ-AUTO,10302.5,2024-10-24 05:30:00,10593.45,10210.0,2024-10,10504.0,653421,10586.75,-0.0268495997355184,1.0537431849216006
BAJAJ-AUTO,10206.1,2024-10-25 05:30:00,10368.2,9925.0,2024-10,10300.0,644769,10302.5,-0.0093569521960688,1.0345264081172871
BAJAJ-AUTO,10011.25,2024-10-28 05:30:00,10292.75,9985.0,2024-10,10206.1,340768,10206.1,-0.0190915236966128,0.9956841989853313
BAJAJ-AUTO,9850.85,2024-10-29 05:30:00,10073.95,9640.0,2024-10,10073.95,1100706,10011.25,-0.0160219752778124,0.9637093960868677
BAJAJ-AUTO,9940.65,2024-10-30 05:30:00,10057.75,9770.0,2024-10,9820.0,604822,9850.85,0.0091159646121907,0.9816105014502221
BAJAJ-AUTO,9836.3,2024-10-31 05:30:00,10030.9,9805.0,2024-10,9940.0,361801,9940.65,-0.0104973014843094,0.9608089385920255
BAJAJ-AUTO,9875.95,2024-11-01 05:30:00,9950.0,9838.8,2024-11,9905.0,53757,9836.3,0.0040309872614704,0.9687129344456671
BAJAJ-AUTO,9525.55,2024-11-04 05:30:00,9896.5,9365.0,2024-11,9896.5,1125992,9875.95,-0.0354801310253698,0.8988627415801944
BAJAJ-AUTO,9874.85,2024-11-05 05:30:00,10007.3,9500.2,2024-11,9530.0,1019901,9525.55,0.036669798594307,0.9684936558721737
BAJAJ-AUTO,10020.5,2024-11-06 05:30:00,10054.0,9848.8,2024-11,9883.4,514045,9874.85,0.0147495911330298,0.9975281324442513
BAJAJ-AUTO,9856.65,2024-11-07 05:30:00,10079.8,9789.95,2024-11,10070.6,473407,10020.5,-0.0163514794670924,0.9648655922016498
BAJAJ-AUTO,9910.4,2024-11-08 05:30:00,9991.05,9777.25,2024-11,9856.65,273163,9856.65,0.0054531712092851,0.9755803406791588
BAJAJ-AUTO,9919.35,2024-11-11 05:30:00,10032.9,9800.0,2024-11,9850.05,359768,9910.4,0.0009030917016468,0.9773644708907627
BAJAJ-AUTO,9678.7,2024-11-12 05:30:00,9999.0,9662.0,2024-11,9900.0,316606,9919.35,-0.0242606622409734,0.9293922993351809
BAJAJ-AUTO,9452.15,2024-11-13 05:30:00,9710.0,9416.1,2024-11,9678.7,494123,9678.7,-0.023407069131185,0.8842308804034664
BAJAJ-AUTO,9482.95,2024-11-14 05:30:00,9516.95,9400.0,2024-11,9410.0,275791,9452.15,0.0032585179033342,0.8903706804612763
BAJAJ-AUTO,9516.5,2024-11-18 05:30:00,9603.0,9435.85,2024-11,9459.05,292519,9482.95,0.0035379285981682,0.897058676952819
BAJAJ-AUTO,9545.7,2024-11-19 05:30:00,9698.6,9500.45,2024-11,9560.0,365397,9516.5,0.0030683549624337,0.9028795263582752
BAJAJ-AUTO,9505.0,2024-11-21 05:30:00,9554.0,9414.35,2024-11,9473.5,282212,9545.7,-0.0042636998858125,0.8947662191390264
BAJAJ-AUTO,9481.65,2024-11-22 05:30:00,9602.9,9444.1,2024-11,9545.0,619823,9505.0,-0.0024566017885323,0.8901115330562388
BEL,138.85,2023-10-04 05:30:00,139.15,136.55,2023-10,138.0,14912053,139.2,-0.0025143678160919,-0.0025143678160919336
BEL,138.95,2023-10-05 05:30:00,141.35,138.1,2023-10,139.5,15996620,138.85,0.0007202016564637,-0.0017959770114942541
BEL,139.0,2023-10-06 05:30:00,140.5,138.65,2023-10,139.0,4987359,138.95,0.0003598416696654,-0.00143678160919547
BEL,135.75,2023-10-09 05:30:00,137.6,135.05,2023-10,136.2,10489249,139.0,-0.0233812949640287,-0.024784482758620774
BEL,139.95,2023-10-10 05:30:00,141.0,136.5,2023-10,137.4,15593722,135.75,0.0309392265193369,0.005387931034482651
BEL,137.75,2023-10-11 05:30:00,140.5,137.5,2023-10,139.95,10778916,139.95,-0.0157198999642728,-0.01041666666666663
BEL,138.2,2023-10-12 05:30:00,138.7,137.2,2023-10,137.95,7567439,137.75,0.003266787658802,-0.007183908045977239
BEL,137.45,2023-10-13 05:30:00,138.2,136.3,2023-10,136.3,8303230,138.2,-0.0054269175108538,-0.01257183908045989
BEL,137.4,2023-10-16 05:30:00,137.9,136.55,2023-10,137.0,7785480,137.45,-0.0003637686431428,-0.012931034482758563
BEL,138.55,2023-10-17 05:30:00,138.9,137.5,2023-10,137.5,6076896,137.4,0.0083697234352256,-0.004669540229885083
BEL,137.05,2023-10-18 05:30:00,138.95,136.4,2023-10,138.75,6806231,138.55,-0.010826416456153,-0.015445402298850608
BEL,137.0,2023-10-19 05:30:00,137.2,135.05,2023-10,136.0,7775836,137.05,-0.0003648303538855,-0.015804597701149503
BEL,134.2,2023-10-20 05:30:00,136.9,133.5,2023-10,136.7,8982112,137.0,-0.0204379562043796,-0.035919540229885194
BEL,132.7,2023-10-23 05:30:00,135.9,131.4,2023-10,134.3,19333777,134.2,-0.011177347242921,-0.04669540229885061
BEL,131.2,2023-10-25 05:30:00,134.65,129.25,2023-10,132.5,10225867,132.7,-0.0113036925395629,-0.05747126436781602
BEL,128.85,2023-10-26 05:30:00,130.2,127.0,2023-10,130.0,18167694,131.2,-0.0179115853658536,-0.07435344827586188
BEL,132.2,2023-10-27 05:30:00,132.85,129.25,2023-10,129.25,8761931,128.85,0.025999223903764,-0.050287356321838894
BEL,131.95,2023-10-30 05:30:00,133.95,130.8,2023-10,133.5,9052085,132.2,-0.0018910741301059,-0.05208333333333315
BEL,133.25,2023-10-31 05:30:00,133.65,130.75,2023-10,132.5,8098744,131.95,0.0098522167487685,-0.04274425287356309
BEL,132.4,2023-11-01 05:30:00,134.55,132.05,2023-11,133.75,10431945,133.25,-0.0063789868667917,-0.048850574712643535
BEL,134.75,2023-11-02 05:30:00,135.0,133.3,2023-11,133.7,4885035,132.4,0.0177492447129908,-0.03196839080459768
BEL,135.95,2023-11-03 05:30:00,137.0,134.75,2023-11,135.15,9154983,134.75,0.0089053803339516,-0.023347701149425415
BEL,137.65,2023-11-06 05:30:00,138.0,136.0,2023-11,136.95,7070089,135.95,0.0125045972784113,-0.01113505747126442
BEL,138.05,2023-11-07 05:30:00,138.95,136.7,2023-11,137.55,8587321,137.65,0.0029059208136578,-0.008261494252873702
BEL,140.4,2023-11-08 05:30:00,141.15,137.7,2023-11,137.75,9755483,138.05,0.0170228178196305,0.008620689655172153
BEL,137.95,2023-11-09 05:30:00,139.95,137.6,2023-11,139.95,5481774,140.4,-0.0174501424501425,-0.008979885057471604
BEL,138.8,2023-11-10 05:30:00,139.1,137.05,2023-11,137.5,5781314,137.95,0.0061616527727439,-0.00287356321839094
BEL,139.6,2023-11-12 05:30:00,140.3,139.3,2023-11,139.95,1362464,138.8,0.0057636887608067,0.0028735632183904958
BEL,143.4,2023-11-13 05:30:00,144.2,139.05,2023-11,139.15,20245049,139.6,0.0272206303724929,0.030172413793103203
BEL,143.05,2023-11-15 05:30:00,145.4,142.5,2023-11,144.5,11440473,143.4,-0.0024407252440724,0.02765804597701149
BEL,142.6,2023-11-16 05:30:00,144.35,142.2,2023-11,143.25,11453235,143.05,-0.0031457532331353,0.024425287356321768
BEL,146.1,2023-11-17 05:30:00,146.5,141.8,2023-11,142.85,13496261,142.6,0.0245441795231416,0.049568965517241326
BEL,143.85,2023-11-20 05:30:00,146.75,143.15,2023-11,146.4,7741502,146.1,-0.015400410677618,0.03340517241379315
BEL,142.85,2023-11-21 05:30:00,144.55,142.25,2023-11,144.15,9972235,143.85,-0.0069516857838025,0.026221264367816355
BEL,141.85,2023-11-22 05:30:00,143.45,140.15,2023-11,143.25,7445272,142.85,-0.0070003500175008,0.01903735632183956
BEL,139.35,2023-11-23 05:30:00,142.55,139.1,2023-11,141.85,13138745,141.85,-0.0176242509693338,0.0010775862068970188
BEL,140.35,2023-11-24 05:30:00,142.15,137.35,2023-11,139.95,19614754,139.35,0.0071761750986724,0.008261494252874035
BEL,141.3,2023-11-28 05:30:00,141.8,140.4,2023-11,141.65,8595693,140.35,0.006768792304952,0.015086206896552268
BEL,141.0,2023-11-29 05:30:00,142.65,140.5,2023-11,142.05,14680789,141.3,-0.0021231422505308,0.012931034482759118
BEL,145.9,2023-11-30 05:30:00,146.35,140.75,2023-11,141.0,27591484,141.0,0.0347517730496454,0.04813218390804641
BEL,147.45,2023-12-01 05:30:00,150.3,146.75,2023-12,147.95,34466616,145.9,0.0106237148732007,0.05926724137931072
BEL,153.55,2023-12-04 05:30:00,157.5,151.6,2023-12,152.0,51416976,147.45,0.0413699559172602,0.10308908045977061
BEL,152.0,2023-12-05 05:30:00,155.1,149.95,2023-12,153.7,29109123,153.55,-0.0100944317811788,0.0919540229885063
BEL,156.15,2023-12-06 05:30:00,157.15,151.85,2023-12,152.6,26688698,152.0,0.0273026315789474,0.12176724137931094
BEL,160.35,2023-12-07 05:30:00,161.8,158.25,2023-12,161.8,51346222,156.15,0.0268972142170988,0.15193965517241437
BEL,158.75,2023-12-08 05:30:00,162.35,157.3,2023-12,161.35,22869782,160.35,-0.0099781727471156,0.14044540229885127
BEL,161.25,2023-12-11 05:30:00,163.25,159.15,2023-12,159.8,22941648,158.75,0.0157480314960629,0.15840517241379382
BEL,160.8,2023-12-12 05:30:00,162.8,160.0,2023-12,162.45,16306341,161.25,-0.0027906976744185,0.1551724137931043
BEL,162.85,2023-12-13 05:30:00,163.9,159.4,2023-12,160.2,16804086,160.8,0.0127487562189053,0.1698994252873569
BEL,164.0,2023-12-14 05:30:00,164.35,162.6,2023-12,163.1,13887946,162.85,0.0070617132330365,0.17816091954023028
BEL,169.05,2023-12-15 05:30:00,170.2,165.25,2023-12,166.0,39766631,164.0,0.0307926829268293,0.21443965517241415
BEL,172.7,2023-12-18 05:30:00,174.35,169.45,2023-12,171.75,35901409,169.05,0.0215912451937295,0.24066091954023006
BEL,173.05,2023-12-19 05:30:00,174.4,171.1,2023-12,172.9,14732129,172.7,0.0020266357845977,0.2431752873563222
BEL,167.25,2023-12-20 05:30:00,176.3,166.15,2023-12,173.75,24511237,173.05,-0.0335163247616296,0.20150862068965547
BEL,170.65,2023-12-21 05:30:00,171.85,164.05,2023-12,165.0,22646625,167.25,0.0203288490284006,0.22593390804597724
BEL,174.8,2023-12-22 05:30:00,175.25,169.4,2023-12,171.95,19640046,170.65,0.0243187811309698,0.25574712643678166
BEL,181.95,2023-12-26 05:30:00,184.5,178.0,2023-12,178.0,52736391,174.8,0.0409038901601829,0.3071120689655169
BEL,180.2,2023-12-27 05:30:00,184.9,179.1,2023-12,184.0,26206240,181.95,-0.0096180269304754,0.294540229885057
BEL,182.7,2023-12-28 05:30:00,184.25,180.8,2023-12,181.5,20453485,180.2,0.013873473917869,0.31249999999999956
BEL,184.2,2023-12-29 05:30:00,185.2,181.1,2023-12,182.95,19305150,182.7,0.0082101806239737,0.32327586206896486
BEL,184.95,2024-01-01 05:30:00,187.0,184.45,2024-01,184.8,18008785,184.2,0.004071661237785,0.3286637931034475
BEL,182.15,2024-01-02 05:30:00,186.2,179.75,2024-01,186.0,22790965,184.95,-0.0151392268180588,0.30854885057471204
BEL,182.35,2024-01-03 05:30:00,184.7,180.6,2024-01,182.35,18738690,182.15,0.0010979961570133,0.3099856321839072
BEL,186.9,2024-01-04 05:30:00,187.65,182.5,2024-01,182.5,25403124,182.35,0.0249520153550864,0.34267241379310254
BEL,185.95,2024-01-05 05:30:00,188.65,184.05,2024-01,187.7,22023938,186.9,-0.0050829320492242,0.3358477011494243
BEL,183.6,2024-01-08 05:30:00,187.5,183.2,2024-01,186.75,11472441,185.95,-0.0126378058617907,0.31896551724137834
BEL,184.65,2024-01-09 05:30:00,186.7,184.2,2024-01,184.9,11550790,183.6,0.005718954248366,0.32650862068965414
BEL,185.6,2024-01-10 05:30:00,186.0,182.05,2024-01,184.4,8701594,184.65,0.0051448686704575,0.33333333333333237
BEL,184.35,2024-01-11 05:30:00,187.65,183.8,2024-01,187.0,10942508,185.6,-0.0067349137931034,0.3243534482758612
BEL,183.5,2024-01-12 05:30:00,185.5,183.1,2024-01,185.35,8853157,184.35,-0.0046107946840249,0.31824712643678077
BEL,188.65,2024-01-15 05:30:00,189.9,184.1,2024-01,184.9,24570393,183.5,0.0280653950953678,0.3552442528735622
BEL,186.8,2024-01-16 05:30:00,190.25,185.1,2024-01,188.9,16471601,188.65,-0.0098065200106016,0.34195402298850475
BEL,185.65,2024-01-17 05:30:00,188.5,183.8,2024-01,186.3,16350370,186.8,-0.0061563169164882,0.33369252873563116
BEL,188.2,2024-01-18 05:30:00,189.0,180.0,2024-01,185.65,24831623,185.65,0.0137355238351736,0.35201149425287226
BEL,191.85,2024-01-19 05:30:00,193.7,190.0,2024-01,190.0,22303305,188.2,0.019394261424017,0.3782327586206884
BEL,193.4,2024-01-20 05:30:00,195.0,190.7,2024-01,193.0,12654436,191.85,0.0080792285639823,0.3893678160919529
BEL,187.1,2024-01-23 05:30:00,195.5,184.4,2024-01,195.25,26628471,193.4,-0.0325749741468459,0.3441091954022977
BEL,189.25,2024-01-24 05:30:00,190.2,184.0,2024-01,186.8,14742783,187.1,0.0114911811865312,0.3595545977011483
BEL,189.7,2024-01-25 05:30:00,192.0,188.3,2024-01,190.75,12592882,189.25,0.0023778071334213,0.3627873563218378
BEL,190.9,2024-01-29 05:30:00,193.7,187.55,2024-01,190.0,28919512,189.7,0.0063257775434898,0.37140804597701016
BEL,187.9,2024-01-30 05:30:00,192.35,187.0,2024-01,192.0,20894159,190.9,-0.0157150340492404,0.34985632183907933
BEL,185.9,2024-01-31 05:30:00,189.1,184.85,2024-01,188.2,23757415,187.9,-0.0106439595529536,0.3354885057471255
BEL,183.4,2024-02-01 05:30:00,188.4,181.55,2024-02,187.7,27835431,185.9,-0.0134480903711672,0.317528735632183
BEL,184.6,2024-02-02 05:30:00,187.75,183.85,2024-02,185.0,27710061,183.4,0.0065430752453652,0.32614942528735535
BEL,181.55,2024-02-05 05:30:00,187.0,178.8,2024-02,187.0,23880364,184.6,-0.0165222101841819,0.30423850574712574
BEL,183.1,2024-02-06 05:30:00,183.55,180.7,2024-02,182.4,12134363,181.55,0.0085375929496005,0.31537356321839005
BEL,181.7,2024-02-07 05:30:00,184.15,179.65,2024-02,184.15,14192151,183.1,-0.0076460950300382,0.3053160919540223
BEL,184.8,2024-02-08 05:30:00,187.1,181.75,2024-02,182.2,29094709,181.7,0.0170610897083105,0.32758620689655116
BEL,180.65,2024-02-09 05:30:00,185.7,176.5,2024-02,185.5,21081134,184.8,-0.0224567099567099,0.29777298850574674
BEL,174.65,2024-02-12 05:30:00,183.1,173.65,2024-02,181.25,19640568,180.65,-0.0332133960697481,0.25466954022988486
BEL,176.6,2024-02-13 05:30:00,176.9,171.75,2024-02,174.75,13961795,174.65,0.0111651875178928,0.2686781609195399
BEL,181.6,2024-02-14 05:30:00,182.15,175.3,2024-02,177.25,23449380,176.6,0.0283125707814269,0.30459770114942497
BEL,185.95,2024-02-15 05:30:00,186.3,182.6,2024-02,183.0,17335763,181.6,0.023953744493392,0.33584770114942475
BEL,188.3,2024-02-16 05:30:00,190.4,186.85,2024-02,189.0,29843059,185.95,0.0126378058617909,0.3527298850574707
BEL,188.75,2024-02-19 05:30:00,192.5,188.3,2024-02,189.95,25343215,188.3,0.002389803505045,0.35596264367816
BEL,190.65,2024-02-20 05:30:00,191.45,186.25,2024-02,189.1,17809897,188.75,0.0100662251655629,0.36961206896551646
